date,temperature,irradiance,wind_speed,clear_sky_radiation,cloud_cover,snow_depth_cm
1/1/2018,-16.93,0.9629,3.73,1.1191,63.25,18
1/2/2018,-7.23,0.863,3.06,1.0282,46.97,18
1/3/2018,-5.85,0.9545,2.76,1.0553,55,22
1/4/2018,-5.86,0.6854,1.97,1.0517,56.49,23
1/5/2018,-6.79,1.0493,2.08,1.0769,34.2,17
1/6/2018,-1.14,0.7222,4.81,1.0966,91.12,15
1/7/2018,-3.73,0.9511,3.11,1.1299,51.22,15
1/8/2018,-4.25,0.8172,2.54,1.1167,98.95,20
1/9/2018,-16.83,0.6605,5.68,1.1729,79.3,27
1/10/2018,-22.82,0.9223,2.82,1.2602,70.18,28
1/11/2018,-24.63,1.2139,2.35,1.3265,35.57,26
1/12/2018,-24.36,1.2223,2.81,1.314,54.98,12
1/13/2018,-8.67,1.0178,3.1199999999999997,1.2228,76.84,17
1/14/2018,-13.9,1.0615,2.41,1.2802,90.07,28
1/15/2018,-14.02,1.147,5.72,1.3790000000000002,65.7,26
1/16/2018,-6.19,1.2859,2.8800000000000003,1.32,48.85999999999999,25
1/17/2018,-0.74,1.2854,3.42,1.3630000000000002,69.13,24
1/18/2018,0.27,1.0349,3.91,1.3814,75.64,23
1/19/2018,-1.56,1.1527,3.44,1.3903,74.29,24
1/20/2018,-5.44,1.11,0.96,1.4105,63.89000000000001,23
1/21/2018,-6.66,1.0649,2.83,1.4616,84.91,19
1/22/2018,-5.7,1.2031,2.22,1.4954,72.74,19
1/23/2018,-5.85,1.4736,2.83,1.5605,52.06,20
1/24/2018,-7.08,1.2396,2.22,1.5437,83.96,19
1/25/2018,-10.01,0.9245,2.72,1.5679,94.58999999999999,19
1/26/2018,-14.67,0.8914,4.86,1.6939,98.23,19
1/27/2018,-17.47,1.3327,1.7299999999999998,1.7347,83.21,19
1/28/2018,-17.15,1.4707,2.51,1.7868000000000002,79.95,16
1/29/2018,-10.1,0.8717,5.2,1.6992,98,15
1/30/2018,-13.69,1.3483,4.35,1.8396,77.54,15
1/31/2018,-24.21,1.8633999999999997,1.86,1.9471,41.97,15
2/1/2018,-20.78,1.8554000000000002,1.36,1.9735000000000003,75.07,16
2/2/2018,-20.98,1.9596,3.52,2.0004,74.61,15
2/3/2018,-23.25,2.021,2.97,2.1216,58.9,15
2/4/2018,-22.62,2.0561,2.9599999999999995,2.1965,49.09,21
2/5/2018,-22.42,2.1101,2.08,2.239,53.41,22
2/6/2018,-18.05,2.2022,3.01,2.3086,52.04999999999999,25
2/7/2018,-16.84,1.7508,1.34,2.263,92.69,24
2/8/2018,-19.99,1.8229999999999997,1.64,2.3818,83.92,29
2/9/2018,-20.68,2.413,3.82,2.4389,36,29
2/10/2018,-10.59,1.9807,4.84,2.4324,90.67,28
2/11/2018,-23.58,2.5159,2.36,2.6167,48.94,37
2/12/2018,-14.96,2.503,4.13,2.6249,49.87,34
2/13/2018,-0.44,1.6462,5.13,2.4936,99.81,32
2/14/2018,-13.34,2.2282,4.81,2.6885,82.26,32
2/15/2018,-16.84,2.7917,3.76,2.8236000000000003,44.29,28
2/16/2018,-10.22,2.3244,4.29,2.7866,84.23,22
2/17/2018,-17.4,2.5202,3.23,2.9237,73.92,27
2/18/2018,-18.87,2.5212,3.43,3.001,66,26
2/19/2018,-18.07,2.5822,3.6,3.0444,64.26,25
2/20/2018,-18.29,2.7425,2.92,3.1164,82.87,21
2/21/2018,-15.3,3.0894999999999997,2.97,3.1433,39.09,18
2/22/2018,-10.63,3.0809,3.28,3.1534,27.22,15
2/23/2018,-8.73,2.5795,4.87,3.1829,69.46,15
2/24/2018,-6.41,2.8534,4.08,3.2489000000000003,73.67,12
2/25/2018,-5.47,2.749,3.99,3.2918,86.61,11
2/26/2018,-7.36,2.9424000000000006,2.94,3.3837999999999995,62.59,11
2/27/2018,-2.74,2.9675999999999996,4.24,3.4126,78.67,8
2/28/2018,-5.56,3.3941,2.65,3.4956,38.44,6
3/1/2018,-9.19,2.9983,6.27,3.5328,89.74,3
3/2/2018,-11.67,2.7732000000000006,6.64,3.5815,99.23,2
3/3/2018,-10.25,2.0246,2.89,3.7015,98.26,2
3/4/2018,-12.28,3.2873,1.37,3.7745,71.34,2
3/5/2018,-13.95,3.773,1.95,3.9137,38.45,2
3/6/2018,-12.12,3.7666,1.68,3.9653000000000005,38.01,2
3/7/2018,-9.01,3.9211000000000005,1.36,3.9943000000000004,34.54,1
3/8/2018,-7.95,3.5947,4.3,3.9568999999999996,62.169999999999995,2
3/9/2018,-8.35,3.1524,2.7900000000000005,3.9725,70.04,6
3/10/2018,-5.34,4.0056,2.6,4.1299,27.01,3
3/11/2018,-5.46,4.2257,1.62,4.2372,9.37,6
3/12/2018,-5.41,4.3104,2.17,4.3373,23.790000000000003,2
3/13/2018,-5.66,4.2367,1.86,4.4064,59.5,4
3/14/2018,-4.27,4.2902,3.26,4.393,61.10999999999999,18
3/15/2018,-4.34,3.3931,1.7700000000000002,4.0488,88.95,24
3/16/2018,-2.66,4.0142,1.75,4.5463,80.94,19
3/17/2018,-2.74,2.3333,1.41,4.3442,99.7,18
3/18/2018,-3.6,2.8273999999999995,2.07,4.6589,96.65000000000002,16
3/19/2018,-2.57,3.6607,1.9799999999999998,4.7602,92.77,16
3/20/2018,2.21,4.5199,1.89,4.8298,73.4,14
3/21/2018,0.46,4.2487,2.94,4.787,75.56,14
3/22/2018,0.02,3.5345,6.580000000000001,4.7729,94.32,13
3/23/2018,1,3.7822,4.89,5.1334,79.05,8
3/24/2018,-2.01,4.5902,2.98,5.1862,63.18,5
3/25/2018,-1.42,4.1186,2.58,5.2481,85.28,5
3/26/2018,0.31,5.011,4.06,5.3494,73.13,1
3/27/2018,-2.69,3.3034,3.82,5.2891,96.91000000000001,1
3/28/2018,-3.08,5.0861,3.02,5.5764,81.89,2
3/29/2018,-8.72,5.2553,3.4500000000000006,5.7014,85.22,2
3/30/2018,-12.27,5.3831999999999995,4.92,5.851200000000001,83.08,1
3/31/2018,-12.24,5.7665,2.41,5.9892,59.78,2
4/1/2018,-9.01,5.938100000000001,1.6000000000000003,6.0257,62.97,1
4/2/2018,-7.62,5.8416,1.8500000000000003,6.0595,61.41,1
4/3/2018,-7.1,5.4922,1.97,6.0036,68.77,1
4/4/2018,-9.62,5.1778,3.64,6.078500000000001,75.04,2
4/5/2018,-13.48,6.090700000000001,3.74,6.4181,57.57,2
4/6/2018,-12.05,5.8853,4.46,6.4346,76.9,3
4/7/2018,-7.91,4.8497,5.1,6.2438,90.96,2
4/8/2018,-4.19,5.1528,2.47,6.301199999999999,87.26,2
4/9/2018,-0.13,5.1679,1.86,6.241,85.96999999999998,3
4/10/2018,1.75,4.439,3.48,6.009800000000001,82.26,3
4/11/2018,-0.59,3.0038,3.1199999999999997,6.2335,99.01,3
4/12/2018,-0.92,2.0268,3.42,6.323,99.96,1
4/13/2018,2.42,4.6008,2.92,6.4303,93.62,0
4/14/2018,4.84,5.3254,2.53,6.5477,86.26,2
4/15/2018,2.94,5.0575,1.7700000000000002,6.5232,91.51,3
4/16/2018,1.46,2.9887,4.12,6.4589,99.46999999999998,5
4/17/2018,1.07,3.792,2.9500000000000006,6.686600000000001,76.54,2
4/18/2018,3.6199999999999997,6.354499999999999,2.83,6.6331,22.41,2
4/19/2018,6.36,6.2198,3.43,6.3065,21.11,2
4/20/2018,8.3,5.8982,2.24,6.6245,82.57,2
4/21/2018,5.650000000000001,2.6441,3.74,6.4879,96.05,2
4/22/2018,5.1,5.1554,6.09,6.7838,45.85,0
4/23/2018,6.400000000000001,6.864,2.44,6.9593,16.81,0
4/24/2018,10.44,5.0052,2.86,6.284200000000001,88.86,0
4/25/2018,8.97,6.6062,3.48,7.049,28.52,0
4/26/2018,11.17,6.9365,2.76,6.944399999999999,0.51,0
4/27/2018,13.44,6.8153,4.41,6.825599999999999,0.62,0
4/28/2018,15.62,6.5551,3.16,6.6782,33.54,0
4/29/2018,6.36,3.0562,3.94,7.0685,96.95,0
4/30/2018,8.47,7.0514,2.21,7.2626,34.65,0
5/1/2018,8.13,4.8086,3.65,7.0714,69.23,0
5/2/2018,11.089999999999998,5.035,4.16,7.2672,72.27,0
5/3/2018,10.949999999999998,5.983,3.49,7.0294,71.88,0
5/4/2018,12.82,5.9105,3.0400000000000005,7.2002,78.12,0
5/5/2018,13.81,7.0579,2.7900000000000005,7.338,35.66,0
5/6/2018,15.93,7.158,1.4799999999999998,7.480999999999999,45.52,0
5/7/2018,15.01,6.9533,2.91,7.3994,53.85,0
5/8/2018,15.15,6.505,3.68,7.4059,44.69,0
5/9/2018,7.12,5.3597,4.02,7.6874,72.2,0
5/10/2018,4.91,2.5181,3.59,7.5379,99.66000000000001,0
5/11/2018,10.770000000000001,7.3349,1.45,7.7801,27.16,0
5/12/2018,16.07,7.5058,3.2000000000000006,7.788999999999999,26.25,0
5/13/2018,15.31,7.7063999999999995,2.7099999999999995,7.8082,9.59,0
5/14/2018,17.83,7.1966,2.25,7.6169,43.15,0
5/15/2018,18.91,7.602999999999999,2.38,7.6937,25.98,0
5/16/2018,15.54,6.2846,3.64,7.5622,80.07,0
5/17/2018,10.800000000000002,4.4921,2.65,7.599799999999999,85.71999999999998,0
5/18/2018,11.92,6.718799999999999,2.73,8.1178,32.29,0
5/19/2018,13.33,8.3417,5.14,8.347,1.7700000000000002,0
5/20/2018,15.449999999999998,7.9392,2.94,8.0971,4.9,0
5/21/2018,16.53,7.0680000000000005,2.84,7.927,35.47,0
5/22/2018,18.58,7.649,1.22,8.1264,7.46,0
5/23/2018,19.85,7.6217,3.0400000000000005,8.0633,19.76,0
5/24/2018,19.16,5.059,2.7000000000000006,7.6421,67.41,0
5/25/2018,18.5,7.7208,2.21,7.9805,33.1,0
5/26/2018,15.410000000000002,7.866499999999999,3.14,8.3654,53.22,0
5/27/2018,16.76,7.660999999999999,1.96,8.2954,44.14000000000001,0
5/28/2018,18.15,8.0753,3.67,8.2219,25.38,0
5/29/2018,12.44,5.8428,2.05,8.5618,85.58,0
5/30/2018,7.91,1.6358,2.6,8.3028,98.94,0
5/31/2018,9.47,4.0603,2.28,8.3021,95.49,0
6/1/2018,9.11,2.7334,1.89,8.2639,82.31,0
6/2/2018,12.38,7.1527,2.57,8.4331,30.19,0
6/3/2018,14.72,7.2106,2.36,8.3153,64.08,0
6/4/2018,14,6.2474,3.1199999999999997,8.2903,79.81,0
6/5/2018,12.88,7.0522,1.7700000000000002,8.6208,63.77,0
6/6/2018,15.15,7.8069999999999995,1.3999999999999997,8.4367,19.94,0
6/7/2018,18.21,7.1647,2.18,7.988400000000001,44.53,0
6/8/2018,19.03,6.9571,1.76,7.8847,48.54,0
6/9/2018,18,4.3937,3.22,7.857400000000001,83.81,0
6/10/2018,9.98,1.8816,5.64,8.4744,99.67,0
6/11/2018,10.52,3.2338,8.03,8.5848,99.92,0
6/12/2018,12.63,5.6162,5.71,8.6314,80.17,0
6/13/2018,13.53,6.4831,1.4400000000000002,8.4125,70.26,0
6/14/2018,14,7.246100000000001,1.57,8.4979,45.66,0
6/15/2018,13.24,6.2011,1.78,8.3395,59.580000000000005,0
6/16/2018,14.88,7.3961,2.28,8.4936,32.05,0
6/17/2018,16.59,8.5882,2.14,8.6892,2.7900000000000005,0
6/18/2018,18.28,8.6458,1.99,8.6822,1.46,0
6/19/2018,19.68,8.6306,1.6000000000000003,8.651,1.03,0
6/20/2018,20.35,7.5943,2.77,8.5512,22.98,0
6/21/2018,21.34,7.5883,2.12,8.3863,49.01,0
6/22/2018,19.67,5.9213,1.6000000000000003,8.093,72.83,0
6/23/2018,18.82,5.2627,2.01,8.0057,85.1,0
6/24/2018,20.99,7.8293,2.06,8.2901,19.69,0
6/25/2018,20.07,6.6343,4.54,8.2104,62.37,0
6/26/2018,14.74,4.439,3.35,8.7497,95.59999999999998,0
6/27/2018,15.47,7.8005,4.38,8.7514,35.74,0
6/28/2018,15.82,7.395599999999999,2.55,8.7053,32.16,0
6/29/2018,16.28,6.6737,1.49,8.4264,67.56,0
6/30/2018,14.86,5.6956999999999995,2.5,8.4101,56.79,0
7/1/2018,13.92,7.6066,3.4,8.4497,45.59,0
7/2/2018,12.22,5.2243,2.8699999999999997,8.1809,82.49,0
7/3/2018,13.29,4.7894,2.27,8.148,79.13,0
7/4/2018,15.339999999999998,5.5356,2.27,8.2034,60.31,0
7/5/2018,18.86,7.4911,3.2900000000000005,8.3218,32.47,0
7/6/2018,21.25,7.6798,2.5,8.1142,45.76,0
7/7/2018,16.9,5.875699999999999,4.06,8.257,62.53,0
7/8/2018,15.89,6.791999999999999,1.66,8.2999,52.12,0
7/9/2018,19.31,7.776500000000001,1.3,8.2464,42.36,0
7/10/2018,18.23,3.0497,2.43,7.7338,90.41000000000001,0
7/11/2018,19.58,7.7266,3.3800000000000003,8.046,31.58,0
7/12/2018,20.22,7.3308,2.16,8.1144,40.26,0
7/13/2018,15.86,5.0244,2.27,7.7266,87.62,0
7/14/2018,13.76,5.0592,4.67,8.2634,70.22,0
7/15/2018,17.65,7.6589,2.01,8.1636,34.87,0
7/16/2018,21.570000000000004,7.7834,2.24,8.1113,36.01,0
7/17/2018,23.36,7.874199999999999,1.07,7.9418,24.49,0
7/18/2018,19.59,5.3614,1.83,7.6819,78.67,0
7/19/2018,18.79,6.5141,1.8500000000000003,7.6219,69.64,0
7/20/2018,16.28,5.334,3.4500000000000006,7.5142,70.8,0
7/21/2018,13.800000000000002,6.4433,2.67,8.118,62.26,0
7/22/2018,15.78,5.9654,4.23,7.6697,54.74,0
7/23/2018,14.75,5.0184,1.43,7.3723,85.57,0
7/24/2018,13.770000000000001,4.5338,1.4799999999999998,7.2514,70.29,0
7/25/2018,15.58,5.9894,0.81,6.907700000000001,34.35,0
7/26/2018,16.85,5.9602,1.23,6.4212,20.57,0
7/27/2018,17.89,7.002,1.19,7.311600000000001,8.75,0
7/28/2018,19.91,7.1508,1.17,7.354299999999999,8.29,0
7/29/2018,22.11,6.874100000000001,1.42,7.1093,35.49,0
7/30/2018,21.540000000000003,6.5436000000000005,2.27,6.8614,46.28,0
7/31/2018,19.26,5.9844,2.28,7.1741,68.58,0
8/1/2018,20.18,5.9662,1.96,6.6631,66.59,0
8/2/2018,17.73,5.901599999999999,2.73,6.8602,54.89000000000001,0
8/3/2018,16.85,3.0438999999999994,3.83,6.8945,96.93,0
8/4/2018,16.97,2.7876,2.8800000000000003,6.7258,94.81,0
8/5/2018,18.49,6.4433,1.51,6.7534,17.39,0
8/6/2018,21.16,6.6672,2.7999999999999994,7.026700000000001,36.1,0
8/7/2018,20.83,5.707,2.7999999999999994,6.7296000000000005,62.75,0
8/8/2018,21.03,6.674600000000001,1.82,6.9696,14.199999999999998,0
8/9/2018,23.44,6.4524,1.71,6.6055,16.42,0
8/10/2018,23.17,6.2414,1.99,6.2791,19.74,0
8/11/2018,16.49,3.3739000000000003,2.9500000000000006,6.023,96.42,0
8/12/2018,10.43,0.9762999999999998,3.23,5.3357,97.46999999999998,0
8/13/2018,13.410000000000002,6.249399999999999,1.76,6.686899999999999,47.63,0
8/14/2018,19.55,5.5978,2.8699999999999997,6.785799999999999,67.3,0
8/15/2018,18.19,5.1941,2.22,6.7555000000000005,79.37,0
8/16/2018,18.51,5.3572999999999995,1.23,5.9311,45.87,0
8/17/2018,19.61,5.589099999999999,1,6.1118,43.669999999999995,0
8/18/2018,15.479999999999999,6.2839,3.35,6.7975,30.59,0
8/19/2018,15.229999999999999,5.6856,1.36,6.3562,53.01,0
8/20/2018,15.29,5.624199999999999,1.1,5.916,44.580000000000005,0
8/21/2018,17.29,5.627,1.54,5.932300000000001,28.38,0
8/22/2018,19.12,4.7119,1.9799999999999998,4.9183,31.78,0
8/23/2018,16.85,2.7952999999999997,1.78,3.2693,75,0
8/24/2018,10.16,2.1914,3.16,6.0977,97.26,0
8/25/2018,12.32,4.6142,1.36,5.6522,71.13,0
8/26/2018,11.71,3.4622000000000006,2.91,5.9006,98.25,0
8/27/2018,10.13,3.3691,3.08,5.9182,96.89,0
8/28/2018,13.550000000000002,4.8559,2.27,5.8138,85.71,0
8/29/2018,13.12,2.2318,1.4400000000000002,5.681,99.29,0
8/30/2018,11.65,3.8376,4.08,5.8342,93.62,0
8/31/2018,12.42,4.6224,2.42,5.7825999999999995,69.12,0
9/1/2018,11.36,3.4944,3.74,5.865100000000001,75.67,0
9/2/2018,11.32,5.0897,2.06,5.6573,50.5,0
9/3/2018,9.39,2.5774,3.8800000000000003,5.521,91.64,0
9/4/2018,8.32,3.9612,1.86,5.7725,64.64,0
9/5/2018,11.61,5.1655,1.83,5.5956,39.89,0
9/6/2018,11.949999999999998,4.4659,2.81,5.2764,83.36,0
9/7/2018,16.01,4.9054,1.62,4.9889,32.79,0
9/8/2018,14.53,1.4321,2.7099999999999995,4.6354,77.41,0
9/9/2018,9.41,2.4156,3.0499999999999994,5.2714,91.62,0
9/10/2018,8.13,1.0361,2.24,4.8038,94.95,0
9/11/2018,8.87,2.8044,1.37,5.051,87.41000000000001,0
9/12/2018,1.8999999999999997,1.3368,3.91,5.0806,99.53000000000002,0
9/13/2018,-0.86,1.3826,1.7700000000000002,5.1413,97.57,0
9/14/2018,0.9899999999999999,2.046,1.67,5.0328,98.81,0
9/15/2018,0.93,0.6957999999999999,3.2900000000000005,4.7873,99.54,0
9/16/2018,0.21,0.9228,2.28,4.8166,98.52,0
9/17/2018,2.05,1.6163999999999998,0.7799999999999999,4.7837,94.92,0
9/18/2018,4.1,2.7439,1.95,4.7746,79.3,0
9/19/2018,4.98,4.1537,1.21,4.733,32.12,0
9/20/2018,3.5,2.7902,2.62,4.4527,91.39,0
9/21/2018,0.02,1.4326,2.7999999999999994,4.3932,98.48,0
9/22/2018,-0.91,1.5150999999999997,3.64,4.367,97.95,0
9/23/2018,2.22,3.1061,2.03,4.4302,83.87,0
9/24/2018,4.9,2.1833,3.53,4.2953,68.06,0
9/25/2018,7.71,3.7546,2.81,4.2562,58.080000000000005,0
9/26/2018,8.3,1.4866,3.33,4.091,99.90000000000002,0
9/27/2018,3.9500000000000006,3.4495,2.02,4.201,68.73,0
9/28/2018,1.58,1.8876,1.06,4.1335,88.16000000000001,0
9/29/2018,-1.43,2.0107,2.59,4.115,79.62,0
9/30/2018,-1.07,2.7674,2.62,4.1105,91.58999999999999,0
10/1/2018,-0.27,1.7724,1.31,3.7814,99.52,0
10/2/2018,-1.69,2.7545,1.64,3.9185,72.8,0
10/3/2018,-0.82,3.57,2.66,3.8969,43.48,0
10/4/2018,1.18,3.1392,2.54,3.7320000000000007,55.22,0
10/5/2018,0.69,3.1102000000000003,1.9799999999999998,3.6864000000000003,40.35,0
10/6/2018,1.87,2.0784,1.8099999999999998,3.5736000000000003,62.24,0
10/7/2018,0.21,1.8271,2.97,3.2683,96.42,0
10/8/2018,-3.2,0.8602,2.97,3.4519,99.63,0
10/9/2018,-3.66,1.2314,3.2000000000000006,3.4614999999999996,96.71,0
10/10/2018,-1.52,0.7414,2.69,3.2563,98.64,0
10/11/2018,0.71,2.1528,1.8099999999999998,3.2707,88.3,0
10/12/2018,1.36,0.7073,4.06,3.1025000000000005,92.58,0
10/13/2018,-2.44,1.6057999999999997,2.53,3.2266,75.68,0
10/14/2018,2.75,2.4967,3.39,3.0842000000000005,74.13,0
10/15/2018,6.3,1.811,3.72,2.9345,92.49,0
10/16/2018,6.21,2.7799,2.45,2.9069,18.27,0
10/17/2018,8.99,2.7778000000000005,3.2099999999999995,2.969,30.37,0
10/18/2018,7.16,2.0366,3.19,2.8273999999999995,75.14,0
10/19/2018,4.99,2.7134,2.41,2.8105999999999995,6.77,0
10/20/2018,6.78,2.4912,4.22,2.7562,17.47,0
10/21/2018,4.17,2.7653,2.92,2.7881,5.349999999999999,0
10/22/2018,3.14,2.6429,3,2.6566,2.37,0
10/23/2018,2.7000000000000006,2.6083,1.88,2.6131,1.2,0
10/24/2018,4.67,2.1386,1.51,2.471,58.23,0
10/25/2018,6.849999999999999,2.2154,2.51,2.3921,33.88,0
10/26/2018,4.96,1.9799999999999998,2.27,2.4866,56.27,0
10/27/2018,3.25,2.1974,4.03,2.4156,39.59,0
10/28/2018,0.84,0.9259,2.63,2.2622,90.76,0
10/29/2018,1.96,1.4265999999999999,2.92,2.2267,85.09,0
10/30/2018,1.72,1.2031,2.35,2.1998,82.87,0
10/31/2018,2.86,1.2965,1.05,2.0878,86.49,0
11/1/2018,-0.45,0.6626,2.83,2.1127,99.09999999999998,0
11/2/2018,-2.26,0.45459999999999995,3.44,2.059,96.01,0
11/3/2018,0.8000000000000002,1.1599,2.16,2.0105,85.92,0
11/4/2018,-1.23,0.4558,3.99,1.9363,97.37,0
11/5/2018,-9.26,0.7169,2.9,2.0357,94.73,0
11/6/2018,-11.76,0.7921999999999999,1.8500000000000003,2.0321,98.93,0
11/7/2018,-10.03,1.1993,1.7700000000000002,2.0035,80.29,0
11/8/2018,-11.35,1.0891,2.39,1.9502,76.52,0
11/9/2018,-1.8,0.4418,3.48,1.7287,97.58,0
11/10/2018,-3.14,1.0325,3.42,1.7746000000000002,93.40000000000002,0
11/11/2018,-8.31,1.2413,2.33,1.7906000000000002,60.45000000000001,0
11/12/2018,-2.76,1.0262,2.68,1.6658,96.43,0
11/13/2018,1.38,1.4110000000000003,2.89,1.6625000000000003,79.52,0
11/14/2018,1.29,1.2706,2.29,1.5948,90.82,0
11/15/2018,-1.89,0.617,3.58,1.571,98.67,0
11/16/2018,-13.48,1.074,3,1.6082,57.63,1
11/17/2018,-9.37,1.3418,2.81,1.6394,59.79999999999999,4
11/18/2018,-2.03,0.8057,2.93,1.4657,78.14,2
11/19/2018,-1.34,0.7788,2.8699999999999997,1.3907999999999998,51.23,2
11/20/2018,-0.71,0.9377,2.13,1.398,75.57,4
11/21/2018,-1.27,1.007,1.9799999999999998,1.29,99.19,6
11/22/2018,-0.75,0.7997,1.78,1.368,78.12,6
11/23/2018,-6.16,0.8239,2.05,1.3714000000000002,80.74,6
11/24/2018,-6.96,0.6922,1.88,1.3186,94.96999999999998,5
11/25/2018,-5.85,1.1057,1.5200000000000002,1.3097,52.52,5
11/26/2018,-3.21,0.49700000000000005,2.86,1.2115,97.83999999999999,1
11/27/2018,-1.96,0.2726,1.49,1.2101,90.25,0
11/28/2018,-1.97,1.1328,1.96,1.2384,44.28,2
11/29/2018,-2.65,0.8959,2.11,1.217,58.28,0
11/30/2018,-4.05,0.875,1.18,1.1892,75.17,0
12/1/2018,-5.67,0.5719,1.55,1.0946,95.58,0
12/2/2018,-7.21,0.3329,3.18,1.1455,99.51,0
12/3/2018,-10.51,0.6877999999999999,2.9599999999999995,1.1837,73.63,0
12/4/2018,-7.37,0.8033,4.37,1.1131,89.42,0
12/5/2018,-13.18,0.672,2.15,1.1628,82.8,0
12/6/2018,-15.09,1.1515,2.25,1.1623,27.03,0
12/7/2018,-12.9,0.871,2.2,1.1472,50.70000000000001,0
12/8/2018,-11.42,1.0985,2.22,1.1357,28.75,0
12/9/2018,-7.52,1.0246,2.11,1.0814,64.4,0
12/10/2018,-1.22,0.4704,2.65,1.0222,78.13,0
12/11/2018,-4.22,0.6934,2.29,1.0481,67.9,1
12/12/2018,-2.6,0.997,4.99,1.0512,47.93,3
12/13/2018,-1.39,0.8698,3.9599999999999995,1.0253,50.03,2
12/14/2018,0.87,0.5868,3.7099999999999995,0.9780000000000001,98.38,1
12/15/2018,-4.1,0.9082,4.31,1.0219,53.26,1
12/16/2018,-9.77,0.7627,3.83,0.9696000000000001,90.59999999999998,1
12/17/2018,-3.26,0.7079999999999999,2.7999999999999994,0.9792,67.4,1
12/18/2018,-2.1,0.9516,2.53,0.9734000000000002,64.1,1
12/19/2018,-1.85,0.8191,3.43,0.9859,38.82,1
12/20/2018,-1.97,0.4358,3.98,0.9566,86.52,1
12/21/2018,-4.18,0.5614,7.32,0.9893,85.99,1
12/22/2018,-10.99,1.0222,2.51,1.0368,29.070000000000004,1
12/23/2018,-11.9,0.6778,1.89,0.9974,77.48,1
12/24/2018,-11.11,0.7426,1.64,0.996,73.71,1
12/25/2018,-10.06,0.6348,1.74,0.9583,85.33,1
12/26/2018,-19.1,0.6271,1.89,1.0186,81,1
12/27/2018,-13.69,0.5381,1.46,1.0157,88.81,2
12/28/2018,-9.53,0.6588,2.57,1.0087,78.47,2
12/29/2018,-8.23,0.5676,2.41,0.9962,89.65000000000002,2
12/30/2018,-17.9,0.69,3.4599999999999995,1.0709,82.65,2
12/31/2018,-15.85,0.9175,2.92,1.093,74.11,2
1/1/2019,-1.5,0.6936,5.599999999999999,1.063,87.24,2
1/2/2019,1.7,0.7687,4.95,1.0358,97.04,2
1/3/2019,-2.12,0.5882,1.68,1.0433,92.05,2
1/4/2019,-5.65,0.5191,2.1,1.0514,89.95,6
1/5/2019,-8.83,0.5592,3.1,1.1069,89.89,3
1/6/2019,-8.2,0.365,2.77,1.0594,95.82,2
1/7/2019,-15.53,0.8188999999999999,4.66,1.1731,71.12,2
1/8/2019,-20.98,1.2154,2.89,1.2329,24.37,2
1/9/2019,-13.08,0.9082,3.7099999999999995,1.1338,91.54,3
1/10/2019,-14.63,0.9912,1.11,1.1539,50.10999999999999,11
1/11/2019,-6.02,0.8966,2.05,1.2012,78.25,3
1/12/2019,-4.45,1.0375,2.28,1.2005,71.6,2
1/13/2019,-7.29,1.0754,1.45,1.2115,54.5,2
1/14/2019,-4.72,1.0913,3.02,1.2571,47.52,2
1/15/2019,-12.35,0.9588,2.36,1.2936,77.98,3
1/16/2019,-15.68,0.5287,1.9799999999999998,1.3373,95.39,3
1/17/2019,-21.26,0.997,3.86,1.3848,81.52,2
1/18/2019,-19.25,1.0044,4.4,1.3953999999999998,79.78,3
1/19/2019,-14.77,1.0207,4.01,1.4146,83.01,5
1/20/2019,-5.59,1.3433,2.73,1.457,48.82,5
1/21/2019,-7.23,1.1746,1.89,1.4880000000000002,51.29,17
1/22/2019,-4.83,0.9442,3.44,1.5214,83.01,13
1/23/2019,-17.06,1.2372,3.1,1.6260000000000001,69.05,16
1/24/2019,-7.86,1.1395,4.54,1.5355,78.66,16
1/25/2019,-0.87,1.1129,5.09,1.5886000000000002,96.34999999999998,12
1/26/2019,1.43,1.1282,5.489999999999999,1.6224,89.56,12
1/27/2019,-3.02,1.1914,7.080000000000001,1.703,69.86,13
1/28/2019,-14.45,0.9055,2.49,1.7434,48.71,13
1/29/2019,-15.48,1.5446,2.09,1.8185,49.29,13
1/30/2019,-4.75,0.9982000000000001,2.77,1.6994,90.12,23
1/31/2019,-5.31,1.1791,3.8699999999999997,1.8113,98.42,18
2/1/2019,-19.15,1.1021,4.86,1.9181,99.83,16
2/2/2019,-24.5,1.7718999999999998,3.73,2.051,80.87,15
2/3/2019,-29.37,1.9692,2.13,2.1288,86.26,22
2/4/2019,-27.53,1.7827,1.19,2.1732,73.53,20
2/5/2019,-29.65,1.9416,1.96,2.262,55.29999999999999,18
2/6/2019,-26.75,2.0446,1.74,2.2997,50.06,14
2/7/2019,-22.35,1.9831,1.6000000000000003,2.3035,54.10999999999999,14
2/8/2019,-23.2,2.3246,3.6199999999999997,2.3839,39.35,14
2/9/2019,-29.01,2.2354,1.87,2.4518,45.72,12
2/10/2019,-26.11,2.1518,3.3800000000000003,2.4154,48.53,12
2/11/2019,-23.96,2.0897,1.78,2.515,72.53,11
2/12/2019,-24.34,2.496,1.36,2.5738,50.06,11
2/13/2019,-23.02,2.5406,2.14,2.6165,38.9,27
2/14/2019,-22.3,2.6527,2.39,2.6969,46.85999999999999,29
2/15/2019,-22.56,2.6518,2.55,2.7139,83.71,28
2/16/2019,-18.57,2.353,3.17,2.7922,93.40000000000002,22
2/17/2019,-19.9,2.3702,2.2,2.8447,79.08,22
